created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Mon May 16 11:25:26 +0000 2022,1526161898689167360,"Halal bi Halal bersama Anggota DPRD Kota Surabaya periode 2014-2019.   Alhamdulillah setelah terhalang oleh pandemi selama kurang lebih hampir 2 tahun dan pada tahun ini, kami dapat berkumpul kembali. https://t.co/jaK7zEAhWa",0,0,0,4,in,1302119487353663488,1526161898689167360,CakArmuji,https://twitter.com/CakArmuji/status/1526161898689167360
Mon May 16 09:04:53 +0000 2022,1526126530161541121,gue sejak di surabaya lebih prefer optik2 di daerah kampus ... 800k lensa sama frame udah decent ... (tapi pas sebelum pandemi banget gue framenya beli di TP sih 200k hamdalah 2 tahun langgeng).,0,0,0,0,in,1152255180643004416,1526126530161541121,cinematicitrus,https://twitter.com/cinematicitrus/status/1526126530161541121
Sat May 14 11:05:45 +0000 2022,1525432169887191040,"@lilaccountz Stelah psen tiket gue sholat subuh di stasiun, ga lama stelah sholat ada mas2 dari luar kota kyk bingung gtu akhirnya gw ajak ngobrol, gw tanyain mau kemana mas?"" Kata dia mau ke surabaya (terus cerita2) intinya dia dari jateng kerja disana, tpi krn pandemi dia dirumahkan [cont]""",0,1,0,0,in,1518097308571037696,1524941116839108608,Misbe_e,https://twitter.com/Misbe_e/status/1525432169887191040
Sat May 14 09:58:35 +0000 2022,1525415267656151040,"Alhamdulilah.. (ﾉﾟ▽ﾟ)ﾉ Mulai ramai sebelum PANDEMI COVID-19 memang ramai tapi 2 tahun belakangan 2020-2021 jarang sekali buka, BAKSO KUDUS depan Exit TGS ( Tol Gunungsari Surabaya ) memang ueenakk bingits 👍🏿 Es Dawet juga suueegerrr pokok e' rek. Opomaneh pas awan panas 🥵🥵",0,0,0,0,in,118056348,1525415267656151040,arifluqmanngaji,https://twitter.com/arifluqmanngaji/status/1525415267656151040
Sat May 14 09:39:39 +0000 2022,1525410502381252608,"Menteri BUMN Erick Thohir menghadiri sekaligus menjadi pembicara dalam Rakerda BPD HIPMI jatim di ballroom novotel samator, surabaya. Menteri BUMN berterima kasih atas sumbangsih HIPMI dalam upaya pemulihan Ekonomi pasca pandemi COVlD-19.  #BangkitBersamaET https://t.co/fSWbk5K7qq",0,1,3,19,in,1101696077147729920,1525410502381252608,03__nakula,https://twitter.com/03__nakula/status/1525410502381252608
Fri May 13 15:47:32 +0000 2022,1525140697611145217,"Tak Dipakai Selama Pandemi, Banyak Sekolah di Surabaya Barat Rusak https://t.co/OGopJsRXul",0,0,0,0,in,1517477078320394240,1525140697611145217,detiksituscom,https://twitter.com/detiksituscom/status/1525140697611145217
Fri May 13 15:42:14 +0000 2022,1525139361393627136,"Tak Dipakai Selama Pandemi, Banyak Sekolah di Surabaya Barat Rusak https://t.co/ZfevD47DtR",0,0,0,0,in,2392460208,1525139361393627136,jawapos,https://twitter.com/jawapos/status/1525139361393627136
Fri May 13 12:59:42 +0000 2022,1525098459120160768,"Sejumlah warga mengusulkan ke Pemerintah Kota Surabaya, Jawa Timur, agar pemberian makanan tambahan (PMT) lansia yang sempat dikurangi karena dampak pandemi COVID-19, kini ditambah, seperti semula. https://t.co/eVVyjv1lWH",0,0,0,0,in,1186946650595418116,1525098459120160768,voidotid,https://twitter.com/voidotid/status/1525098459120160768
Fri May 13 11:45:17 +0000 2022,1525079731237859328,Situasi Covid-19 di Surabaya yang masih landai seusai Lebaran tetap perlu diwaspadai dengan kinerja penanganan dan antisipasi. Ini agar situasi pandemi tidak memburuk seperti pasca-Lebaran 2020 dan 2021. #Nusantara #AdadiKompas https://t.co/pBboA9oYUO,0,0,0,0,in,1504348745722654720,1525079731237859328,AuisGrand,https://twitter.com/AuisGrand/status/1525079731237859328
Fri May 13 11:44:00 +0000 2022,1525079407588687873,Situasi Covid-19 di Surabaya yang masih landai seusai Lebaran tetap perlu diwaspadai dengan kinerja penanganan dan antisipasi. Ini agar situasi pandemi tidak memburuk seperti pasca-Lebaran 2020 dan 2021. #Nusantara #AdadiKompas https://t.co/2NoxbY7AZ8,0,0,1,0,in,255866913,1525079407588687873,hariankompas,https://twitter.com/hariankompas/status/1525079407588687873
Thu May 12 13:58:32 +0000 2022,1524750880070782976,"Hari Perawat Internasional, Gubernur Khofifah Kenang Perjuangan Perawat Selama Pandemi Covid-19: Suasana guyub kembali menyelimuti Gedung Negara Grahadi Surabaya, bertepatan dengan Hari Perawat… https://t.co/VQRplv1NlN #beritabaik #timesindonesia #ketahananinformasi",0,0,0,0,in,1052798082419580928,1524750880070782976,timescoid,https://twitter.com/timescoid/status/1524750880070782976
Thu May 12 12:16:17 +0000 2022,1524725144651849733,"@whydhiiee Dulu sebelum pandemi jeketi sering ke surabaya, tp gw ga pernah dateng:(",0,1,0,0,in,358556706,1524722263148601345,aripinvr,https://twitter.com/aripinvr/status/1524725144651849733
Thu May 12 01:16:06 +0000 2022,1524559005087313922,"ARE YOU READY? HJKS IS BACK!! 😍😍  Tahun ini kota Surabaya akan berusia 729 tahun lho, Rek 😍 Dan setelah absen selama 2 tahun karena pandemi, rangkaian Hari Jadi Kota Surabaya (HJKS) kembali hadir 😉  Simak terus update info terbarunya di sini ya, Rek 🤗 https://t.co/hbvZlRVKBd",0,1,4,6,in,3042987860,1524559005087313922,satpolppsby,https://twitter.com/satpolppsby/status/1524559005087313922
Wed May 11 14:07:12 +0000 2022,1524390669229297665,"Fyuhh, Surabaya di PPKM level 2!! Ayo Lur, taat prokes karena Pandemi belum beres...",0,1,0,1,in,33832826,1524390669229297665,yohanesalbertus,https://twitter.com/yohanesalbertus/status/1524390669229297665
Wed May 11 12:55:39 +0000 2022,1524372664890310656,"ARE YOU READY? HJKS IS BACK!! 😍😍  Tahun ini kota Surabaya akan berusia 729 tahun lho, Rek 😍 Dan setelah absen selama 2 tahun karena pandemi, rangkaian Hari Jadi Kota Surabaya (HJKS) kembali hadir 😉  Simak terus update info terbarunya di sini ya, Rek 🤗 https://t.co/oTl04IHNIS",2,3,16,19,in,288692148,1524372664890310656,SapawargaSby,https://twitter.com/SapawargaSby/status/1524372664890310656
Tue May 10 21:14:35 +0000 2022,1524135838682169352,"Seminggu Usai Lebaran, Penentu Pandemi Bisa Menjadi Endemi di Surabaya https://t.co/u0YttzPY1Q",0,0,0,0,in,3311675726,1524135838682169352,asjeplak,https://twitter.com/asjeplak/status/1524135838682169352
Tue May 10 16:27:56 +0000 2022,1524063701543931907,"Seminggu Usai Lebaran, Penentu Pandemi Bisa Jadi Endemi di Surabaya https://t.co/wyFuD6CTqM",0,0,0,0,in,1517477078320394240,1524063701543931907,detiksituscom,https://twitter.com/detiksituscom/status/1524063701543931907
Tue May 10 16:25:04 +0000 2022,1524062977842098176,"Seminggu Usai Lebaran, Penentu Pandemi Bisa Jadi Endemi di Surabaya https://t.co/iZKHVFcGPj",0,0,0,1,in,2392460208,1524062977842098176,jawapos,https://twitter.com/jawapos/status/1524062977842098176
Tue May 10 14:47:05 +0000 2022,1524038318396125185,salah satu yang perlu segera dihentikan dari pandemi ini adalah suara bapak eri di lampu merah surabaya.,0,0,0,0,in,1431953226,1524038318396125185,rt09rw03,https://twitter.com/rt09rw03/status/1524038318396125185
Tue May 10 13:47:04 +0000 2022,1524023216569995264,"DPRD: Surabaya Tak Boleh Pandemi Lagi, Dinkes Harus Petakan Wilayah Rawan Hepatitis https://t.co/2wbw6bPk74",2,1,1,12,in,848614550,1524023216569995264,e100ss,https://twitter.com/e100ss/status/1524023216569995264
Tue May 10 11:24:07 +0000 2022,1523987241839697920,@kolumnisme blum perna. di bandung hanya selama pandemi dan sekarang di surabaya. ngaperna ngerasain apa2 :(,0,0,0,0,in,146424610,1523706389604220928,deugalih,https://twitter.com/deugalih/status/1523987241839697920
Tue May 10 09:22:23 +0000 2022,1523956606819442688,Pelaksana Tugas Kepala Badan Penanggulangan Bncana Daerah Kota Surabaya - Ridwan Mubarun mengatakan situasi yg sudah kembali normal ini diharapkan masyarakat untuk tidak lengah dan biasakan diri menggunakan masker karena saat ini masih dalam kondisi pandemi,0,0,0,0,in,1129936609,1523953914273353732,RRIPrograma3,https://twitter.com/RRIPrograma3/status/1523956606819442688
Tue May 10 07:48:12 +0000 2022,1523932906778935299,"Satu lagi goresan tangan dari salah satu Guru Berprestasi di Lembaga Pendidikan Al Falah Surabaya, bertajuk   Semangat Berbagi di Era Pandemi""...  Baca selengkapnya di : https://t.co/Owz0dMjWkJ https://t.co/qa6ePY0kDy""",0,0,0,1,in,4729677888,1523932906778935299,alfalahsurabaya,https://twitter.com/alfalahsurabaya/status/1523932906778935299
Tue May 10 01:38:54 +0000 2022,1523839966031548416,"@duwily_ Cepet banget ya, di Surabaya pas itu jam 9. Sekarang tetep jadi jam 9, dulu sebelum pandemi jam 10.",0,1,0,0,in,1253473937826041856,1523838547425325056,astagatasya,https://twitter.com/astagatasya/status/1523839966031548416
Mon May 09 17:07:09 +0000 2022,1523711183412367367,"Buat gaby, pas HS di surabaya berkesan banget soalnya ternyata itu HS terakhir kita, karna setelah itu pandemi jadi ga bisa ketemu lagi dan kamu uda mau grad, jadi uda ga bakal bisa HS lagi 😭",0,1,0,0,in,75390838,1523711183412367367,deangrh_,https://twitter.com/deangrh_/status/1523711183412367367
Mon May 09 14:33:25 +0000 2022,1523672491830689792,"Saat Pandemi Minat S-2 Meningkat, ITS Surabaya Tambah Tiga Prodi Baru https://t.co/M80VDSrh1j",0,0,0,0,in,1517477078320394240,1523672491830689792,detiksituscom,https://twitter.com/detiksituscom/status/1523672491830689792
Mon May 09 14:31:50 +0000 2022,1523672095258861574,"Saat Pandemi Minat S-2 Meningkat, ITS Surabaya Tambah Tiga Prodi Baru https://t.co/8XHV5lauIG",0,0,0,0,in,2392460208,1523672095258861574,jawapos,https://twitter.com/jawapos/status/1523672095258861574
Mon May 09 03:36:36 +0000 2022,1523507200827613185,"Ngeliat kasus ambruknya Kenjeran Water Park, Pemkot Surabaya mestinya keluarkan uji kelaikan SEBELUM wahana beroperasi, apalagi mengingat sekian lama wahana ditutup gegara pandemi, plus potensi lonjakan pengunjung setelah dua tahunan dilarang mudik.",0,0,0,1,in,113596781,1523507200827613185,epicurina,https://twitter.com/epicurina/status/1523507200827613185
Sun May 08 23:28:51 +0000 2022,1523444852192473088,"Konsep Warkop lebih sustain daripada Coffeeshop. Pandemi 2 tahun ke belakang tentu sangat memukul bisnis hilir perkopian, di Surabaya banyak Coffeeshop tumbang tapi (menariknya) banyak Warkop bertahan.   Banyak Warkop yang menyediakan menu kopi yang digiling lho sekarang.",0,1,0,0,in,87319138,1523444852192473088,trainveller,https://twitter.com/trainveller/status/1523444852192473088
Sun May 08 11:35:31 +0000 2022,1523265334525923328,"E.T. AZA D.I. saling kenal satu sama lain, begitu juga G dan K.  Surabaya 729 Game cocok banget untuk engagement pak, pertandingan sepakbola pertama setelah pandemi yang dihadiri penonton.  ngumpul diGBT nih?",0,1,2,3,in,76281055,1523265334525923328,ChandraSapoetRa,https://twitter.com/ChandraSapoetRa/status/1523265334525923328
Sun May 08 05:18:07 +0000 2022,1523170358974894080,"Terakhir ke @KFCINDONESIA itu sblm pandemi, dan barusan mampir ke resto di tol surabaya. Entah karena faktor lokasi, kondisi yang lgi rame atau emang begtu dri sononya, pesen supbes 2, potongan ayamnya jadi lebih kecil ketimbang terakhir ke sini.",0,1,0,0,in,59750439,1523170358974894080,dai_kaiju,https://twitter.com/dai_kaiju/status/1523170358974894080
Sun May 08 01:17:16 +0000 2022,1523109748085649408,"@e100ss Bulan April ke Surabaya, liat kondisi waterparknya langsung gak jd. Palagi bnyk wahana serupa di Surabaya yg collaps akibat pandemi.",0,1,0,1,in,1311785875987021824,1522838616874962944,fast_ind,https://twitter.com/fast_ind/status/1523109748085649408
Sat May 07 16:25:10 +0000 2022,1522975842065739777,akhirnya selesai rangkaian mudik lebaran tahun ini. di surabaya. malam. dan hujan deras. lebih berat ketimbang lebaran sendirian pas awal pandemi.,0,0,0,0,in,78586839,1522975842065739777,shigaruu,https://twitter.com/shigaruu/status/1522975842065739777
Fri May 06 23:45:33 +0000 2022,1522724279854723072,"Titik balik Perusahaan Daerah Taman Satwa Kebun Binatang Surabaya (PDTS KBS) terjadi pada libur Lebaran tahun ini. Jumlah pengunjung membeludak, seperti sebelum pandemi. #HarianDisway  https://t.co/EW1IFMIRQN",0,0,0,0,in,1279248910276419585,1522724279854723072,HarianDisway,https://twitter.com/HarianDisway/status/1522724279854723072
Fri May 06 13:16:06 +0000 2022,1522565870697943040,-coeg. surabaya sedang dipenuhi j-meet bergerombol kanan kiri tidak peduli pandemi. asw.,0,1,0,0,in,473556904,1522565870697943040,masAlannnnnn,https://twitter.com/masAlannnnnn/status/1522565870697943040
Thu May 05 15:05:22 +0000 2022,1522230980601577473,@senjatanuklir @NarasiNewsroom Bokap nyokap gue daftar (dari surabaya) tahun 2008. Harusnya berangkat pas pandemi kemarin tp diundur. Sekitar 14 tahun berarti masa tunggunya,0,0,0,0,in,22361461,1522032376901414912,altaviaralam,https://twitter.com/altaviaralam/status/1522230980601577473
Thu May 05 12:55:33 +0000 2022,1522198311322619905,"@FreyanationID @Freya_JKT48 Adanya cuman ini Mint🙏 Waktu di Surabaya, Desember 2019 Konser Anniv ke-8 Konser terakhir sebelum pandemi :( https://t.co/zJqVLlWgnY",0,0,0,2,in,304278405,1522195363137921024,DwikyArfian,https://twitter.com/DwikyArfian/status/1522198311322619905
Thu May 05 12:41:53 +0000 2022,1522194874115964932,"Meski demikian, Eri tidak menggelar acara open house di rumah dinas Jalan Sedap Malam. Ini karena situasi masih pandemi COVID-19.  Eri Sampaikan Permohonan Maaf Atas Nama Keluarga dan Jajaran Pemkot Surabaya",0,1,0,0,in,153407983,1522194871192551424,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1522194874115964932
Thu May 05 12:41:52 +0000 2022,1522194871192551424,"Lebaran, Wali Kota Eri Cahyadi Tak Mudik-Tidak Gelar Open House  Wali Kota Eri Cahyadi mengikuti Salat Idul Fitri di Balai Kota Surabaya. Masyarakat begitu antusias melakukan salat id berjemaah pasca 2 tahun vakum akibat pandemi COVID-19, Senin (2/5/2022) pagi. https://t.co/tfq5ZOeN5s",0,2,1,6,in,153407983,1522194871192551424,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1522194871192551424
Thu May 05 12:40:39 +0000 2022,1522194562382692352,"mall dengan studio XXI terbanyak di Surabaya, rame banget. semasa pandemi, ini terame kedua setelah No Way Home.  ini di lorong antar studio aja. belakang saya pada antre panjang ngeprint tiket. #DoctorStrange https://t.co/HjF8X9ZwYf",0,0,0,0,in,1037351641266044928,1522194562382692352,NgobrolSinema,https://twitter.com/NgobrolSinema/status/1522194562382692352
Thu May 05 12:24:37 +0000 2022,1522190527495819264,"@eshaechanie bener.. Stlh 2 kali lebaran biasa aja akibat pandemi, skrg jd berasa sibuk krn hampir tiap hari ke tempat sodara, atau sodara yg jauh"" dr Surabaya, Pekalongan, Jakarta, Bandung pd dateng 😂 tp seneng jg sih...""",0,1,0,0,in,1367789071313956865,1522189246185893893,rsprkcy,https://twitter.com/rsprkcy/status/1522190527495819264
Thu May 05 04:25:50 +0000 2022,1522070040429809664,"@TerminalBisBYL @CaloTerminl Ngisi surabaya-jember enek 2 unit, sby-magetan off alasan okupansi minim pas pandemi wingi.",0,0,0,0,in,905256582463668225,1521830161007529984,Alfianwisnu087,https://twitter.com/Alfianwisnu087/status/1522070040429809664
Wed May 04 10:32:26 +0000 2022,1521799908973740032,Ia menyatakan momen Hari Raya Idul Fitri tahun ini menjadi tonggak semangat untuk menggerakkan ekonomi Surabaya setelah dua tahun vakum akibat pandemi.  Eri Cahyadi: Idul Fitri Menjadi Momentum Untuk Saling Memaafkan.,0,1,0,2,in,153407983,1521799906260041728,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1521799908973740032
Tue May 03 12:10:56 +0000 2022,1521462310258286594,"Libur Lebaran 2022, saat situasi pandemi Covid-19 melandai, menjadi momentum kebangkitan pariwisata, termasuk di Surabaya, Jawa Timur, dengan harapan kunjungan ke obyek wisata meningkat bahkan kembali normal. #Nusantara #AdadiKompas https://t.co/ReCBxwnQy1",0,0,0,2,in,255866913,1521462310258286594,hariankompas,https://twitter.com/hariankompas/status/1521462310258286594
Tue May 03 09:41:32 +0000 2022,1521424711452078080,"Sudah seyogyanya kita harus mensyukuri betul nikmat ini. Semoga dengan Shalat Idul Fitri ini kita bisa menjaga Kota Surabaya ini dari pandemi COVID-19, dan menjadi tonggak semangat kita untuk menggerakkan ekonomi Surabaya.""""",0,1,1,7,in,153407983,1521424705244495872,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1521424711452078080
Tue May 03 09:41:31 +0000 2022,1521424705244495872,"Wali Kota Surabaya: Idul Fitri jadi tonggak semangat gerakkan ekonomi  Wali Kota Surabaya Eri Cahyadi menyatakan momen Hari Raya Idul Fitri tahun ini menjadi tonggak semangat untuk menggerakkan ekonomi di Kota Pahlawan, Jawa Timur, setelah dua tahun vakum akibat pandemi. https://t.co/51wjCnKT2y",0,1,2,12,in,153407983,1521424705244495872,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1521424705244495872
Mon May 02 23:52:25 +0000 2022,1521276457099870209,"Momen yang ditunggu itu tiba. Senin (2/5), umat Islam kembali bisa memadati Masjid Al-Akbar Surabaya (MAS) untuk menunaikan salat Idul Fitri. Kegembiraan bersama dalam peribadatan itu sudah dua tahun tidak terlaksana maksimal karena pandemi Covid-19. https://t.co/hriyLxirrb",0,0,0,1,in,1279248910276419585,1521276457099870209,HarianDisway,https://twitter.com/HarianDisway/status/1521276457099870209
Mon May 02 12:44:26 +0000 2022,1521108351005863938,"@gaemnaname Kkn umkm, brantas, sama jaman pandemi sering ngadain di surabaya haha",0,1,0,0,in,188249121,1521090560848662535,saiiawinona,https://twitter.com/saiiawinona/status/1521108351005863938
Mon May 02 12:23:53 +0000 2022,1521103178913116160,"@mouldie_sep Aku juga pingin lagi om 😁 Waktu sebelum pandemi ada safari dari sinar jaya buat daerah ngapak naek daei pekalongan dapet jatah pagi berkesan banget, sampe sekarang belom pingin ngulang belom kesampean 🥲 BTW sekarang line jakarta - joga sama surabaya/malang gitu, boleh dicoba om https://t.co/XWLas8Azlu",0,0,0,1,in,1047840379221864449,1521083820585353217,kangahdi,https://twitter.com/kangahdi/status/1521103178913116160
Mon May 02 12:09:03 +0000 2022,1521099447941287937,"Wali Kota Surabaya Eri Cahyadi menyatakan momen Hari Raya Idulfitri tahun ini menjadi tonggak semangat untuk menggerakkan ekonomi di Kota Pahlawan, Jawa Timur, setelah dua tahun vakum akibat pandemi. https://t.co/Cs4RnNJxit",0,0,0,0,in,1186946650595418116,1521099447941287937,voidotid,https://twitter.com/voidotid/status/1521099447941287937
Mon May 02 08:40:36 +0000 2022,1521046989533855744,Momentum Idul Fitri tahun ini bisa menjadi tonggak semangat untuk menggerakkan ekonomi Kota Surabaya dengan tetap mematuhi protokol kesehatan karena pandemi Covid-19 belum berlalu. #Nusantara #AdadiKompas https://t.co/UDU19Cfa5X,0,0,0,1,in,255866913,1521046989533855744,hariankompas,https://twitter.com/hariankompas/status/1521046989533855744
Mon May 02 04:02:42 +0000 2022,1520977053130313728,"Sobat Praja, alhamdulillah Sholat Ied kembali digelar di Taman Surya Kota Surabaya setelah 2 tahun terakhir sempat ditiadakan kerena pandemi 😇🤲🏻  Sholat Ied bersama Wali Kota Surabaya kali ini berjalan khidmat dan penuh syukur. https://t.co/ijD85s7oBT",0,1,1,2,in,3042987860,1520977053130313728,satpolppsby,https://twitter.com/satpolppsby/status/1520977053130313728
Sun May 01 09:22:54 +0000 2022,1520695247386206214,"Akhirnya merasakan suasana mudik lagi setelah 2 tahun pandemi. Mudik estafet seperti dulu, Malang - Kediri - Sidoarjo - Surabaya dalam waktu 4 hari, demi bisa berkumpul bersama seluruh keluarga besar 🙂",0,0,0,1,in,1105712980996415494,1520695247386206214,widhopoenya,https://twitter.com/widhopoenya/status/1520695247386206214
Sat Apr 30 16:43:17 +0000 2022,1520443683707179009,"Gelora Bung Tomo bakal dipenuhi penonton untuk kali pertama selama pandemi pada 22 Mei nanti. Persebaya bakal menjamu Persis Solo dalam peringatan HUT Surabaya ke-729. Masalahnya, perbaikan GBT belum tuntas 100 persen. https://t.co/9MOI7fYKvM #HarianDisway",1,0,6,25,in,1279248910276419585,1520443683707179009,HarianDisway,https://twitter.com/HarianDisway/status/1520443683707179009
Sat Apr 30 09:00:34 +0000 2022,1520327237743955968,@Semut_Ireng88 @suckmydickkk___ @DMarginale @pengarang_sajak Saya selama pandemi bolak balik Jakarta Surabaya lbh dari 10 x. Artinya saya ada kerjaan. TETAPI SAYA GAK EGOIS KAYA LU YG MIKIRIN DIRI SENDIRI,0,0,0,0,in,1296311058097823744,1520272414751395840,Karsono12732862,https://twitter.com/Karsono12732862/status/1520327237743955968
Sat Apr 30 01:06:49 +0000 2022,1520208014036602880,"Shalat Idulfitri di Taman Surya yuk rek! 🤗  Setelah harus rehat selama 2 tahun terakhir karena pandemi, tahun ini shalat Idulfitri di Taman Surya (halaman Balaikota Surabaya) kembali digelar rek 😊 https://t.co/c9eb80urUQ",0,1,0,2,in,1237938999844425729,1520208014036602880,dkppsurabaya,https://twitter.com/dkppsurabaya/status/1520208014036602880
Sat Apr 30 00:18:07 +0000 2022,1520195760087703552,"@prastow Mudik itu perkara tuntaskan rindu yang sekian lama tersekat pandemi. Kereta api membantu tuntaskannya. Perjalanan ke Surabaya dilalui tanpa cela. Pembagian masker, ramahnya petugas, dan berbagai aturan protokol kesehatan jadikan penumpang merasa aman. Selamat mudik.",0,0,0,1,in,65284290,1519865695617818624,taufiq_jenengku,https://twitter.com/taufiq_jenengku/status/1520195760087703552
Fri Apr 29 18:59:35 +0000 2022,1520115599111774209,"PMI Surabaya: Penurunan Jumlah Pendonor Selama Pandemi, Tak Kunjung Normal https://t.co/4CMe4ZjCql",0,0,0,0,in,1441280439251980300,1520115599111774209,PortalSDAdotcom,https://twitter.com/PortalSDAdotcom/status/1520115599111774209
Fri Apr 29 14:27:53 +0000 2022,1520047223358509061,"PMI Surabaya: Penurunan Jumlah Pendonor Selama Pandemi, Tak Kunjung Normal. https://t.co/mKgQyxZTs6",1,1,2,9,in,848614550,1520047223358509061,e100ss,https://twitter.com/e100ss/status/1520047223358509061
Fri Apr 29 13:28:15 +0000 2022,1520032216851501057,"#Nasional #News #aremaniainfo #beritahariini #beritaterkini PMI Surabaya: Penurunan Jumlah Pendonor Selama Pandemi, Tak Kunjung Normal https://t.co/Wpd2hOZOdN",0,0,1,0,in,274921797,1520032216851501057,24hourindonesia,https://twitter.com/24hourindonesia/status/1520032216851501057
Fri Apr 29 12:42:13 +0000 2022,1520020628451229696,"Shalat Idulfitri di Taman Surya yuk rek! 🤗  Setelah harus rehat selama 2 tahun terakhir karena pandemi, tahun ini shalat Idulfitri di Taman Surya (halaman Balaikota Surabaya) kembali digelar rek 😊 https://t.co/BEm7CnlPRT",1,2,4,6,in,3178160455,1520020628451229696,BanggaSurabaya,https://twitter.com/BanggaSurabaya/status/1520020628451229696
Fri Apr 29 12:34:43 +0000 2022,1520018742700556289,"Shalat Idulfitri di Taman Surya yuk rek! 🤗  Setelah harus rehat selama 2 tahun terakhir karena pandemi, tahun ini shalat Idulfitri di Taman Surya (halaman Balaikota Surabaya) kembali digelar rek 😊  Jangan lupa untuk tetap mematuhi protokol kesehatan ya  We'll see you here 🤗 https://t.co/9ffePn2S2p",1,1,5,5,in,288692148,1520018742700556289,SapawargaSby,https://twitter.com/SapawargaSby/status/1520018742700556289
Fri Apr 29 07:47:34 +0000 2022,1519946478621704192,H- 3 Lebaran mencoba naik bus. kondisinya full. dari solo ke arah surabaya. kebanyakan penumpang mengenakan masker🙏  ayo tetep proses walau naik kendaraan umum. ingat pandemi belum berakhir  #MudikAmanMudikSehat https://t.co/QCsUJsnH7G,0,0,1,2,in,785145642,1519946478621704192,Jateng_Twit,https://twitter.com/Jateng_Twit/status/1519946478621704192
Fri Apr 29 04:55:50 +0000 2022,1519903262849536000,"@AM_EllaJKT48 Pulaaaang.. Aku mudik dari surabaya ke malang 🤘🤘🤘 ,, wuhuuu cenaangnyaa.. Uda 2tahun ga pulang gegara pandemi 😭😭😭",0,0,0,0,in,942429722813722624,1519896023539208192,terbatasjarak,https://twitter.com/terbatasjarak/status/1519903262849536000
Fri Apr 29 03:27:31 +0000 2022,1519881034573271040,"Surabaya, https://t.co/wKgHpxyppM - Setelah dua tahun tidak menggelar mudik gratis akibat pandemi Covid-19, hari ini, Kamis (28/4/2022), Gubernur Jawa Timur, Khofifah Indar Parawansa memberangkatkan sebanyak 3.650  https://t.co/WM9BwFzEP3 https://t.co/Tz40W1lvdQ",0,0,0,0,in,917728330094280711,1519881034573271040,haloindonesia88,https://twitter.com/haloindonesia88/status/1519881034573271040
Thu Apr 28 15:44:55 +0000 2022,1519704218642567168,"Terpantau di beberapa rest area, sepanjang tol, penuh! Termasuk di rest area kecil yg pernah aku singgahin kemarin waktu ke Surabaya. Gokil. Berkah buat para penjual. Sebelumnya pernah cerita2 sama penjual katanya selama pandemi sepi penjualan. Sekarang alhamdulillah.",0,1,0,0,in,2155779342,1519560833445285889,gallanttsany,https://twitter.com/gallanttsany/status/1519704218642567168
Thu Apr 28 09:39:32 +0000 2022,1519612269893758977,"Lebaran di Tengah Pandemi, Ini Aturan dari Pemkot Surabaya https://t.co/whkagOHvK6",0,0,0,0,in,1291246080269545472,1519612269893758977,ngopibareng_id,https://twitter.com/ngopibareng_id/status/1519612269893758977
Wed Apr 27 05:25:08 +0000 2022,1519185860453109761,"@yewrfavscent @BegawanBima @darjofess Lahya, sidoarjo kota satelit penyangga surabaya angkutan umum menurutku hampir ga ada samsek. Kemana mana ya kendaraan pribadi, angkot udah jarang dan jurusan tertentu. Trans sidoarjo kayake wes ga ada juga gara pandemi kemaren. Naik komuter yo turune musti cari akses kendaraan""",0,0,0,0,in,1697670324,1519127124833357824,anggahandika20,https://twitter.com/anggahandika20/status/1519185860453109761
Tue Apr 26 16:25:15 +0000 2022,1518989594251128832,Surabaya berhasil melewati masa pandemi COVID-19 sejak Maret tahun 2020. https://t.co/Vujzxf8NlN,0,0,0,1,in,22126902,1518989594251128832,republikaonline,https://twitter.com/republikaonline/status/1518989594251128832
Tue Apr 26 12:21:50 +0000 2022,1518928337535922176,"Tak perhatikan endemi ini, lalin surabaya ada perubahan, orang di jalan nyetirnya makin ngawur, egois, ga ada toleransi sama sekali, ngasih sein pada maen serondol g mau kasih jalan, main potong lajur sana sini. Berbeda disaat sebelum pandemi. Perlu kesadaran bersama lur. @e100ss",0,1,0,0,in,1189340896984104960,1518928337535922176,CakBandeng82,https://twitter.com/CakBandeng82/status/1518928337535922176
Tue Apr 26 11:50:58 +0000 2022,1518920567390633984,"Surabaya 729 Game kemungkinan besar akan menjadi pertandingan sepak bola pertama di Indonesia yang mengizinkan penggunaan mayoritas kapasitas stadion untuk dihadiri penonton""  Event sepak bola dg penonton terbanyak yg hadir di stadion pasca pandemi. https://t.co/g3Z0oS4sjt""",0,0,0,0,in,393394581,1518920567390633984,FebriOne,https://twitter.com/FebriOne/status/1518920567390633984
